Date,Titles
06-02-2022,"Delayed delivery: Buyer gets Rs 35 as compensation. Pathetic Tata Nexon buying experience | Matrix-style bullet dodging personified. The story of Ratan Tata’s ‘revenge’ on Ford, as told by Vedant Birla. "
08-02-2022,"Isuzu I-Care monsoon camp announced; to be held up to 2 August, 2022. Hyundai overtakes Tata Motors as India's 2nd largest PV player; Renault, MG see sales drop. Is Tata Motors on track to go debt-free by next fiscal?. "
09-02-2022,CCI clears Tata Motors off charges of anti-competitive practices in 2 cases. Tata Group stock rises 16% in afternoon trade; here’s why. ICICI Prudential shares in focus as insurer gets Rs 492-crore GST notice. 
10-02-2022,"Rumour: Tata Harrier mid-life facelift in the works; could get ADAS & Petrol engine option. Weekly news round-up: Tata Tiago EV launched, New Hyundai Verna spied, Tata Safari XMS variant launched. ‘If you walk two steps, govt will walk four steps,' says Minister Ashwini Vaishnaw to industry. "
11-02-2022,"Do you have Maruti, M&M or Ashok Leyland in your portfolio? Heres what experts say post-October sales. Tata Motors' sales increase y-o-y by 15.49% in October. Upcoming Maruti, Tata and Hyundai cars to debut at Delhi Auto Expo. "
12-02-2022,Tata Safari all set to get a makeover: Facelift SUV spied testing. Tata Motors sales in November 2022; sold 75478 units. Auto stocks decline despite robust sales in festival season. 
13-02-2022,2020 Tata Harrier Automatic : Official Review - Page 92. Valentine's Week 2022: Check full list; everything you need to know. India car sales analysed – January 2022. 
14-02-2022,"Eicher Motors Q3FY22 Preview: Conslidated revenue seen at Rs29,596 million, PAT at Rs5,294 million Result date .... 2020 Tata Harrier Automatic : Official Review - Page 92. Valentine's Week 2022: Check full list; everything you need to know. "
18-02-2022,"Electric vehicles are the future, hybrid tech only for few years: Tata Motors. Stock Market Highlights: Sensex ends 59 pts lower, Nifty slips below 17,300; Ambuja Cements falls 6%, Nestle d. JP Morgan sets 'overweight' target on Tata Motors, stock seen to rise over 30% ahead. "
19-02-2022,"Govt receives 5 proposals in first round for setting semiconductor and display fabs in India. Tata Punch, Safari Kaziranga Editions spotted at dealership. Railway Recruitment Board releases RRB NTPC CBT 2 exam 2022 dates. Details here | Mint. "
20-02-2022,"Weekly news roundup: Kia Carens launched, 2022 Maruti Baleno images leaked, Tata Kaziranga Editions. The Era of Super Apps. Prassy's 1st Small Tata | 2021 Altroz XZ+ 1.5L Diesel | Ownership Review | EDIT: 2 yrs/58k km update. "
22-02-2022,"Speaking to Anand Kulkarni from Tata Motors: The CarWale Podcast. Tata Harrier BS4 vs BS6: Differences & reason for more power. All-new Tata Safari bookings open NOW; price announcement, delivery starts from 22 Feb. "
23-02-2022,"Tata Motors celebrates India's #1 SUV brand. Defective 2022 Tata Safari | Hole in engine manifold. Tata Motors launches Kaziranga edition SUVs Punch, Nexon , Harrier and Safari | Mint. "
24-02-2022,"Multiple issues on brand-new Tata Safari Dark Edition. Russia-Ukraine war can impact India's pharma sector, experts warn. Closing Bell: Carnage on Street with Nifty below 16,300, Sensex crashing 2,700 pts on Russia-Ukraine crisis. "
25-02-2022,"Lost my Tata Hexa to floods. WhatsApp, PayPal, Snapchat: The many tech apps born in Ukraine. Nifty Auto on a bullish sprint; Tata Motors, Hero MotoCorp, Maruti, TVS Motor drive the performance. "
27-02-2022,"Stocks To Watch Today: Maruti Suzuki, CIL, Adani Energy, Tata Motors & More. Defective 2022 Tata Safari | Hole in engine manifold. Weekly news round-up: 2022 Maruti Wagon R launched, Kia EV6 trademark filed, Tata Nexon Kaziranga edition .... "
28-02-2022,"Tata Motors, CG Power, HUL, Bajaj Auto: Stocks to watch on Tuesday. Tata rolls out five lakh units of the Nexon. Tata Nexon races past 500,000 production milestone in 67 months. "
01-03-2022,"Tata Motors, Maruti Suzuki, Future Retail and other hot stocks on the first trading day of 2022. Tata Motors stock soars 3% after PV sales increase 50% yoy. Tata Motors announces the Auction winner of its Tata Punch Kaziranga Edition. "
02-03-2022,"Share Market HIGHLIGHTS: Nifty reclaims 21,850, Sensex soars 440 pts; IT stocks lead gains. ITC Q4 results today: What to expect & how the Nifty topper stock may react. SMS spamming by Tata Motors for I.R.A. renewal. "
03-03-2022,"Tata Motors goes #Hyperlocal for its passenger vehicle buyers. Stocks in news: Tata Motors, HCL Tech, Vedanta, Infosys and more. Tata Motors to deploy mobile showrooms in rural areas to offer doorstep car buying experience. "
05-03-2022,TATA STEEL LIMITED. 2020 Tata Harrier Automatic : Official Review - Page 98. Tata Motors announces the Auction winner of its Tata Punch Kaziranga Edition. 
06-03-2022,"Legacy dues of discoms’ to generating companies reduced to Rs91,061 crore | Mint. Why I chose the Tata Nexon over the Tata Punch & Nissan Magnite. Being FutuReady: Re-imagining automotive supply chains in post-Covid world. "
08-03-2022,SpiceJet shares zoom 16% in last 30 minutes of trade; here’s why. Tata Motors celebrates 1st anniversary of Tiago NRG. The ten top-selling cars of July 2022: Tata Nexon holds on to number four; Maruti Suzuki S-Presso makes an.... 
10-03-2022,Tata Motors retains No. 1 slot in UV space despite stiff competition. Tata Motors domestic sales climbs 44% YoY in September 2022. Tata Motors shares: Rs 500 target in sight despite chip shortage worries. 
11-03-2022,"Sensex ends above 65k, Nifty tops 19,300; RIL, ITC, BPCL, Grasim shine | Mint. Manali Petrochemicals Ltd leads losers in A group. Tata group Chairman N Chandrasekaran responds to Nitin Gadkari’s letter, says ‘team will be in touch’. "
15-03-2022,Tata Motors receives an order for 250 EVs from Aurangabad Mission Green Mobility. Europe exposure a risk for Tata Motors | Mint. Tata Appoints N. Chandrasekaran as Air India Chairman. 
16-03-2022,"Tata Motors has been making Strides in Developing Hydrogen Fuel Cell Technology in India. Tata Nexon EV prices hiked by Rs. 25,000. ETAuto EV Conclave 2022. "
17-03-2022,"FOMC Meeting Highlights: Fed hikes interest rates by 25 basis points, hints at pause in tightening c. Ahmedabad: Tata Motors set to take over Ford’s Sanand plant. Tata in the race to acquire Ford's Chennai plant. EDIT: Acquires Sanand plant instead. "
18-03-2022,"In 7 years, Tata Motors manufactured 5 lakh cars at Sanand plant. Ahmedabad: 2.6 lakh Nanos in Tatas’ 4.9 lakh cars manufactured at Sanand plant. Porsche sets ambitious EV target; says 80% of its cars to be electric by 2030. "
19-03-2022,"Weekly news round-up: Toyota Glanza, Jeep Meridian, and Tata Altroz Automatic. India-Japan Economic Forum. Japan PM Fumio Kishida arrives in India for summit talks with PM Modi. "
20-03-2022,"Sensex ends down but off lows, Nifty near 17K; PSU banks, metals slump, FMCG up | Mint. 2022 Tata Safari: Found a hole in engine manifold during 1st service. STOCK MARKET HIGHLIGHTS: Nifty50 bulls are back, 17,500 level to pose as next resistance. "
22-03-2022,Tata Altroz DCA (Dual Clutch Automatic) all technologies explained. Tata Motors to increase prices of commercial vehicles from April 1. Tata Motors to raise prices of CVs from April 1st. 
23-03-2022,"TCS Q1 FY24 result on July 12: What to expect in terms of revenue, growth, profit, dividend; details here. Horoscope Today: Money astrological predictions for 23th March 2023 | Mint. Tata Motors to hike commercial vehicle prices. "
25-03-2022,"10 years & 1,00,000 km with a Tata Nano. Tata Motors inaugurates new dealership in Chennai. Sensex falls 900 pts; Nifty ends 260 pts lower; Bank, Auto, Media shed | Mint. "
26-03-2022,"Prassy's 1st Small Tata | 2021 Altroz XZ+ 1.5L Diesel | Ownership Review | EDIT: 2 yrs/58k km update. IPL 2022 unveils new format as tournament to begin from March 26, 2022. Sensex up 350 pts, Nifty ends near 17,350; HDFC, Airtel top gainers, ITC drags | Mint. "
28-03-2022,"Which Is Tata Group's Most Expensive Stock? All You Need To Know About Tata Elxsi Share Price. Tata Steel board approves appointment of Noel Naval Tata as vice-chairman. PVR shares rise 5% on record net profit, revenue in Q1. "
30-03-2022,"Sensex zooms 740 pts, Nifty ends near 17,500; Banks, auto shine, metals bleed | Mint. Jaguar Land Rover Announces 2030 Sustainability Targets. Tata Altroz DCA Review | 1.2L Petrol Automatic. "
31-03-2022,"Buy Tata Motors, target price Rs 650: Motilal Oswal Financial Services. Tata Motors Q4 Results 2023: Date, Time, Preview, Expectations, Stock Performance Ahead Of Quarterly Earnings. Buzzing Stocks: Infosys, HDFC Bank, Tata Motors, Zydus and others in news today. "
01-04-2022,"Share Market HIGHLIGHTS: Nifty settles at record closing high of 19,996, Sensex soars 528 pts to end. Tata Motors Delivers All-New Winger Vaccine Van in Pantnagar, Strives to Support Government Vaccination Drive. Indices tank as Sensex closes 600 pts lower; all sectors end in red | Mint. "
02-04-2022,Meta makes Wall Street history with $196 billion market cap gain | Mint. Tata Motors CSR Arm Empowers Women Entrepreneurs. SMS spamming by Tata Motors for I.R.A. renewal. 
05-04-2022,"Tata Avinya, Estimated Price Rs 30 Lakh, Launch Date 2024, Specs, Images, News, Mileage. RVNL shares: Up 381% from 52-week low, should investors expect correction in the railway stock?. 2020 Tata Harrier Automatic : Official Review - Page 98. "
09-04-2022,"One year after Cyrus Mistry's death highlights India's judicial delays. My Orange Tata Nexon & My relationship of 15+ years with Tata Motors. Tata Motors Finance asked to return vehicle, pay Chandigarh resident Rs 1.2 lakh for seizing it. "
10-04-2022,"Tata Motors vs Maruti vs M&M: Which stock should you buy this festive season?. Top three winners as vehicle sales grow 11% YoY: Key takeaways from FADA September 2022 data. Tata Motors on track to sell 500,000 PVs, 50,000 EVs in FY2023. "
11-04-2022,EPFO extends deadline to apply for higher pension till June 26 | Mint. ETMarkets Smart Talk: Earning Rs 1 lakh per month? Here’s how you can achieve your crorepati dream. Why Tata Motors DVR Share Price is Falling. 
13-04-2022,"TCS, Infosys or HDFC Bank: Which company has the best history of rewarding its shareholders?. Tata Motors adds 160 new service workshops, total 705 outlets. Horoscope Today: Money astrological predictions for 13th April 2023 | Mint. "
16-04-2022,"Garena Free Fire April 16 redeem codes are here | Mint. Altroz DCA: Tata brings hi-tech auto to fill a gap. Software exports climb to Rs 1,761 cr from 4 Indore IT SEZs. "
17-04-2022,"Weekly news round-up: 2022 Maruti Ertiga launched, Tata discounts in April, Honda City hybrid unveiled. Beyond Television: Tata Play’s Ambitious New Game Plan. Tata’s Next 4WD Model Likely To Be An EV: Shailesh Chandra. "
19-04-2022,"Adani Group stocks in FY23: All are down, except one; meet the lone ranger. Sensex drops 703 pts, Nifty ends below 17,000 in choppy trade; HDFC twins drag | Mint. Know Tata Safari SUV's loan EMI on Rs 1.8 lakh down payment: Details explained. "
20-04-2022,Transmission failure in brand-new Tata Nexon. Tata Motors Group reports muted global wholesales. 5 upcoming Tata electric cars in India: Sierra EV to Curvv EV. 
21-04-2022,"Tiago hits 400,000 happy customers!. Tata Tiago crosses 4 lakh cumulative sales-mark. CSK vs MI Tata IPL 2023 Highlights: Rahane, Gaikwad lead CSK to 7 wickets win over MI | Mint. "
22-04-2022,"Tata Motors delivers 101 EVs in a day in Chennai. This Tata Group stock turned Rs 1 lakh into Rs 18 lakh in a year, do you own it?. Tata Motors delivers 101 electric vehicles in a day: Nexon, Tigor EV. "
23-04-2022,"Tata Motors Price Hike April 2022 - Nexon, Punch, Harrier, Safari, Tiago. Tata Motors announces price hike across all car models. Tata Motors Jamshedpur employees pay scale up Rs 14 K, 151 Bi-Six made permanent. "
24-04-2022,Brand new Tata Altroz DCA suffering oil leakage from gearbox. 2022 Maruti Suzuki XL6 Facelift India Debut Next Month. 2022 Kia EV6 India bookings to open soon — What should you expect?. 
25-04-2022,"Tata Motors signs a MoU with Lithium Urban Technologies for one of the biggest EV fleet deployment in India. Tata Motors partners with Lithium Urban Technologies. Tata Motors, Lithium ink deal for 5,000 electric sedans. "
26-04-2022,"Tata Motors partners with Lithium Urban for deploying 5000 XPRES-T’ EVs. Stocks in News, December 19: Sun Pharma, Tata Motors, Tech Mahindra, Mastek Ltd, Sapphire Foods India Ltd. How I ended up buying a Tata Harrier as my old Duster AWD replacement. "
27-04-2022,Gainers & Losers: 10 stocks that moved the most on April 6. 2022 Tata Nexon EV spotted once again ahead of its launch. Indonesia: Ban on palm oil exports unlikely to last more than a month. 
28-04-2022,"Tata Motors to unveil new EV tomorrow: What to expect. Tata Motors to announce next electric vehicle on April 29. Adani Group stocks in FY23: All are down, except one; meet the lone ranger. "
29-04-2022,"Tata Motors to announce next electric vehicle on April 29. New Paradigm of Innovation. Tata Avinya Electric SUV Global Debut: Specifications, Price in India, Launch. "
30-04-2022,"Tata Avinya, Estimated Price Rs 30 Lakh, Launch Date 2024, Specs, Images, News, Mileage. Tata Technologies IPO: Here's how the public issue will impact Tata Motors. Tata Motors announces discounts of up to Rs 40000 in April 2022. "
03-05-2022,"Tata Hexa XTA: 3 year service update & fixed multiple issues. Sensex ends 1500 pts lower, Nifty cracks below 15,900 amid surge in crude prices | Mint. Tata Steel to invest ₹1 lakh crore to double its steelmaking capacity. "
04-05-2022,Tata Motors to hike car prices for fourth time this year. Tata Motors' passenger vehicle sales speed up; here’s what kept them in top gear. Check-engine light came ON during delivery of my brand new Tata Safari. 
05-05-2022,"Tata Motors launches e-cargo transport solutions with the all-new Ace EV. FOMC Meeting Highlights: Fed hikes interest rates by 25 basis points, hints at pause in tightening c. 2020 Tata Harrier Automatic : Official Review - Page 98. "
06-05-2022,"Tata Motors plans to expand its R&D base. Dzire owner gets a Nexon: Buying & ownership experience & upgrades. Tata Punch : Price, Mileage, Images, Specs & Reviews. "
07-05-2022,"Tata Motors celebrates 1 lakh happy customers of its smart pick-up, the Intra. Tata Motors, Kotak Mahindra Bank, IndusInd Bank among stocks to watch out for on July 5. Tata Motors hopes to pay dividend soon: N Chandrasekaran. "
08-05-2022,"Tata Motors showcases next-gen mass mobility solutions at Prawaas 3.0 for a safe, smart and sustainable tomorrow. Tata Motors aspires to grow Kerala sales by more than 40% during Q2 FY22. Tata Motors showcases next-gen mass mobility solutions at Prawaas 3.0. "
09-05-2022,"Rs 49 to Rs 301: This power stock turned into a multibagger in three years but analysts see more upside!. Tata Motors makes India's trucks smarter, safer and more efficient. Tata Hexa Breakdown under warranty : Unresponsive Workshop. "
10-05-2022,"No Hybrids, only EVs for Tata Motors even as Maruti Grand Vitara makes waves: Here’s why. Tata Motors to hike car prices for fourth time this year. Electric car, SUV sales at all time high aided by new launches. "
11-05-2022,Tata Motors hikes prices on pricier inputs. Tata Motors hikes prices for its passenger vehicles effective from Nov 7. Tata Motors to hike car prices for fourth time this year. 
12-05-2022,"Breakout Stocks: How Suzlon Energy, Aster DM and Tata Motors are looking on charts for Thursday. Dhanlaxmi Bank shares in focus as independent director resigns citing multiple issues. Share Market HIGHLIGHTS: Nifty 50, Sensex end nine-day winning run as Infosys bleeds; HDFC Bank down. "
13-05-2022,"Closing Bell: Nifty ends below 15,800, Sensex falls 136 pts; power & metal drag, autos shine. Tata Motors loses 15% production in April due to chip shortage. L&T, Tata Motors, RBL Bank, Matrimony.com among stocks to watch out for on May 13. "
14-05-2022,"Horoscope Today: Money astrological predictions for May 14, 2023 | Mint. Tata Motors' Rs 32,000 cr capex plan aims to go big on EVs across all businesses. Know Tata Nexon EV MAX loan EMI on Rs 1.75 lakh down payment: Details explained. "
16-05-2022,"A Mahindra e2o owner upgrades to a Tata Nexon EV. Tech Mahindra, Tata Motors, Maruti Suzuki, Ambuja Cements among stocks to watch out for on May 16. Total Lunar eclipse 2022 on 15, 16 May. Which cities will see blood moon. Read here | Mint. "
17-05-2022,"Tata Nexon EV Max Dark Edition – First Look. Tata Motors commercial vehicles shine at EXCON 2022 Showcases top-of-the-line, high-performance trucks. Tata Motors showcases nine commercial vehicles/trucks at EXCON 2022. "
18-05-2022,"Upgrading from a Hyundai Santro AMT to a Tata Nexon EV Dark Edition. Sensex slips 110 pts, Nifty ends below 16,250; HUL shines, Airtel, SBI drag | Mint. 2022 TVS iQube India Launch Highlights: Specs, Range, Price, Features, Images and more. "
19-05-2022,Ratan Tata arrives at Taj Hotel in a Tata Nano - 'Nano was always meant for all our people'. Tata Harrier gets new XZS variants starting at Rs 19.99 lakh: Complete features list. Deals of the Year | India. 
20-05-2022,"Stock markets surge over 2% to hit lifetime highs; Sensex nears 69,000 mark, Nifty breaches 20,500. Dalal Street witnesses record highs as Nifty and Sensex close 2% in the green. Tata Motors bags an order for 50 EVs from M/s ANERT through EESL. "
21-05-2022,"Petrol, diesel revised price on November 3: Check current rates per litre in Delhi, Mumbai, Noida, Kolkata, other cities here. Tata Motors share skids 5% post Q2; to delist ADS from NYSE. Tata Motors to hike car prices for fourth time this year. "
23-05-2022,"Tata Motors and Tata Power Join Hands to Install 7 MWp Solar Rooftop Expansion Project in Pune. Tata Motors, Tata Power team up to build a solar rooftop expansion project in Pune. Stock Market Highlights Today: Nifty sees selling at high; likely to stay in 16,000-16,400 range. "
24-05-2022,How my perception of Tata Motors changed while buying a new Harrier. 2022 Nexon EV Max test drive review - Yay or Nay?. Triumph Tiger 1200 India Launch Date Revealed. 
27-05-2022,Indian-American man arrested by FBI for performing lewd act next to minor on flight. Tata Nexon: My horrifying pre-delivery experience & learnings. Tata Motors forms subsidiary for urban mobility business. 
28-05-2022,Raja Macha: From Tata Indica to CTO of Eaton. Tata AIA Life debuts industry-first smart value income plan | Mint. ITC Limited - Record Date. 
29-05-2022,Sidhu Moosewala’s parents expecting child in March: Reports | Mint. Tata Motors gets Gujarat nod to take over Ford's Sanand plant. A New Growth Engine: What Auto Ancillary MSMEs are Betting on for a Revival. 
30-05-2022,Tata Motors signs Memorandum of Understanding for the potential acquisition of Ford India's Sanand plant. Tata Motors stock gains 3% on MoU to acquire Ford India's Sanand plant. Tata Motors gets green signal from Gujarat govt to take over Ford's Sanand plant. 
31-05-2022,"Interview | EV localisation will take off as supply chains warm up to India: PB Balaji, CFO, Tata Motors. Land Rover reveals the long and spacious SUV ‘Defender 130’; check details. New Land Rover Defender 130: the unstoppable 8-seat explorer. "
01-06-2022,"ICICI Lombard General Insurance Company Limited - Updates. Rally continues; Sensex ends up nearly 700 pts, Nifty above 17,800 led by banks | Mint. Tata Motors to launch the CNG range of cars in India on 19 January, 2022. "
02-06-2022,Lata Mangeshkar 2nd death anniversary today; Musicians to unite for ‘Sangeetmay Baithak’ | Mint. SMS spamming by Tata Motors for I.R.A. renewal. Lata Mangeshkar passes away at 92 after prolonged hospitalisation. 
03-06-2022,"What do women think of their portrayal of women in advertising?. Weekly news round-up Tata Altroz Automatic bookings, Skoda Slavia launched, 2022 Toyota Glanza, and more. Tata Steel Long Products Wins Bid for Neelachal Ispat Nigam. "
04-06-2022,"The Evolution of SUV Design is here. New Tata EV SUV in the works? Here's what we know. Tata Motors to invest Rs 24,000 crore in passenger vehicles business. "
05-06-2022,SC dismisses Tata Motors plea challenging HC order on disqualification. Prassy's 1st Small Tata | 2021 Altroz XZ+ 1.5L Diesel | Ownership Review | EDIT: 2 yrs/58k km update. Tata Ace EV to hit the market next quarter. 
06-06-2022,Tata Motors bags an order for delivering the biggest EV fleet in India. Rama Steel Tubes shares up 15% in five days; what's pushing this multibagger stock higher?. Tata Motors looks to strengthen R&D capabilities with aggressive hiring this year. 
08-06-2022,"Tata Motors showcases next-gen mass mobility solutions at Prawaas 3.0 for a safe, smart and sustainable tomorrow. Head-bobbing tales | Story of our Tata Altroz DCA | 1 year and 6 months and 7300 km up!. Lumax Auto Technologies consolidated net profit rises 539.59% in the June 2022 quarter. "
09-06-2022,"Will launch more affordable e-cars by 2023: Tata Motors | Mint. Sold off my Tata Safari Kaziranga XZA+ in just 9 months. Markets rally on broad-based buying; Nifty 50 tops 17,700; RIL, Tata Motors top bulls. "
10-06-2022,"Tata Motors gains after JLR retail sales grow 21% YoY in Q2-should you buy, sell or hold the stock?. Share Market HIGHLIGHTS: Nifty cracks below 19,750, Sensex ends 888 pts lower, halts 6-day winning r. Tata Steel shares fall ahead of Q2 earnings, here's what to expect. "
11-06-2022,"Tata Motors to hike car prices this November. Top 10 stocks for today - 6th November, 2022. Garena Free Fire Max redeem codes for November 6, 2022: Unlock free gifts | Mint. "
12-06-2022,Tata Motors likely to increase prices for passenger vehicles from January 2023. Relooking at Digitization in the Automotive Sector: Working Toward a Connected Mobility Universe. Tata Motors announces price hike for January 2023. 
15-06-2022,TCS dividend 2023: Stock trade ex-date today. Tata Motors files FY22 AR with SEC. Tata Motors Limited files Annual Report on Form 20-F for Fiscal Year 2022. 
16-06-2022,"Sanctions on Russia, closures in China could impact us: Tata Motors. Tata Motors Limited files Annual Report on Form 20-F for Fiscal Year 2022. Tata Motors taking right actions to navigate challenges: N Chandrasekaran | Mint. "
18-06-2022,"Hyundai claims second position in India is defensible | Mint. Is this the Tata Nexon CNG on test?. Agnipath scheme protest: Security beefed up at railway stations in Vijayawada, says CP Kanthi Rana Tata. "
19-06-2022,"Chink in Tata Motors 3.0 armour. Poor monsoon could spell disaster for India's agriculture-based economy: Experts. 2022 Maruti Brezza Facelift launch on 30th June: Expected price, features, engine specs. "
20-06-2022,"Tata Group's multibagger stock nears record high; buy, sell or hold?. Day trading guide for today: Six buy or sell stocks for Monday — June 19 | Mint. Multibagger shipbuilding stock strongly overbought on charts; can it rally further?. "
21-06-2022,"RVNL shares jump 26% in 3 sessions, hit fresh all-time high; here's what analysts say. Chink in Tata Motors 3.0 armour. Every 3rd Hyundai car sold now has a sunroof feature | Mint. "
24-06-2022,"RailTel shares surge in a volatile market on order worth Rs 294 crore. Tata Motors collaborates with Amity University to enhance employees' technical skills, making them future ready. Top-three Tata cars sold in India in May 2022. "
25-06-2022,"Breaking: Russia has fully occupied Ukraine's Severodonetsk, reports AFP. M.Tech in EV Technology for Tata Motors Employees by Amity University. MG Motor India sets up its first community EV charger in Jaipur. "
26-06-2022,"2017 Tata Hexa owner gets Rs. 2.41 lakh bill for automatic transmission replacement after 54000 km. Infosys has team of less than 100 in Russia, transitioning them outside: CEO Parekh. Watch: PM Modi addresses Indian diaspora in Germany | Mint. "
27-06-2022,Tata Motors is training workforce in electronic & electrical skills in EV push. Day trading guide for Monday: 6 stocks to buy today — 27th June | Mint. Bonds for Tata Motors and Adani Green fall as a weak rupee hurts India's credit. 
28-06-2022,Tata Motors to raise prices of its commercial vehicles from July 1. Tata Motors to hike its commercial vehicles' prices from July | Mint. BSE Sensex and NSE Nifty LIVE news updates. 
29-06-2022,"APL Apollo Tubes shares: Five factors why the multibagger stock can hit Rs 1,490 mark. Horoscope Today: Money astrological predictions for 29 June 2023 | Mint. Tata Motors may look at separate showrooms for selling electric cars. "
30-06-2022,"Car and SUV wholesales clock 330,000 units for fifth consecutive month in May. Buy Tata Motors, target price Rs 500: Motilal Oswal. JLR tax charge widens Tata Motors loss to Rs 5,007 crore. "
03-07-2022,"Stock market today: Nifty 50, Sensex suffer biggest single-day loss since June 2022; investors lose nearly ₹5 lakh crore | Mint. Tata Motors bags an order for 65 EVs from Kerala State Electricity Board. Stock Market LIVE Updates: Sensex plunges 1,700 pts as crude oil surges amid heightened geopolitical tensions;. "
05-07-2022,"Tata chairman buys duplex for Rs 98 crore. Domestic LPG cylinders gets costlier by Rs 50. RBI hikes repo rate, GDP growth estimate lowered | Mint. "
07-07-2022,"Nifty ends 100 pts higher, Sensex gains 340 pts; M&M, Apollo Hosp shine | Mint. A 900 Km roadtrip in a Tata Nexon EV: Running cost of Rs. 2 per Km!. Upcoming cars in August 2022 - List | See pics. "
08-07-2022,Akasa Air to trim its budget for 2024-25 as part of cost control measures. Upcoming Tata Group IPOs in 2024 :- 7 TOP Most TATA IPOs Coming. Ford India's Make in India story officially ends as Tata Motors' subsidiary acquires Gujarat plant. 
11-07-2022,"Tata Motors to hike prices of cars, SUVs and EVs from February 1. Tata Motors to hike PV prices to offset input costs. Tata Motors hikes prices for its passenger vehicles effective from Nov 7. "
12-07-2022,"Tata Motors helps 3400 students enrol in India's top engineering and medical schools; 40% of them are women. Tata Motors, Tata Steel & Tata Power: Here's what analysts say on these 3 Tata Group stocks. Tatas to recharge Nano in EV avatar?. "
13-07-2022,"Rs 120 to Rs 542: This railway stock scaled all-time high in a year. Tata Motors extends the Nexon portfolio with XM+ (S) variant. Trade setup for today, 13th July 2022: Key things to know before stock market's Opening Bell today | Mint. "
15-07-2022,Multibagger liquor stock approaches record high on supply nod in Rajasthan. Tata Motors' SOUL community concludes the Iconic Himalayan Drive – Journey to the Heaven on Earth. Tata Motors fixes Safari Dark Edition steering vibration noise issue. 
16-07-2022,Head-bobbing tales | Story of our Tata Altroz DCA | 1 year and 6 months and 7300 km up!. PM Modi inaugurates Bundelkhand Expressway in Uttar Pradesh. Canara Bank revises interest rates on fixed deposits: Check new rates here | Mint. 
17-07-2022,"Horoscope Today: Money astrological predictions for 17 July 2023 | Mint. Weekly news round-up: Hyundai Tucson unveiled, Tata Nexon XM+ (S) variant launched, Maruti Grand Vitara teased. Jsa League Premier Division 2022 Fixtures Announced - Jamshedpur Football Club. "
18-07-2022,"Chart Check: This Tata Group stock is showing signs of strength which could take it to fresh 52-week high. Stock Market Highlights: Sensex ends 760 pts higher and Nifty reclaims 16,250 — rupee at all-time low. Trade setup for Monday, 18th July 2022: Key things to know before stock market's Opening Bell today | Mint. "
19-07-2022,Horoscope Today: Money astrological predictions for 19 July 2023 | Mint. Rakesh Jhunjhunwala sold 30 lakh shares of this Tata Group firm in Q1. Tata Motors takes the lead in UV market share in Q1 FY2023. 
20-07-2022,"TCS shares slip as Tata group IT major goes ex-dividend. Tata Motors launches the all-new Winger BS6 range in Nepal. Trade setup for today, 20th July 2022: Things to know before stock market's Opening Bell today | Mint. "
24-07-2022,"More women enter auto manufacturing as Tata Motors, Hero, MG accelerate gender diversity drive. Jsa League Premier Division 2022 Fixtures Announced - Jamshedpur Football Club. Tata Nexon EV Prime — Now in Pictures. "
25-07-2022,"Tata Motors Finance Solutions reports standalone net profit of Rs 38.82 crore in the June 2022 quarter. Tata Motors Q1 results preview: PAT likely at Rs 2,000 crore, margin likely to expand to 11.4%. Tata Motors signs an MoU with EC Wheels India Pvt Ltd for the biggest EV fleet deployment in Eastern India. "
28-07-2022,"Share Market HIGHLIGHTS: Nifty slips below 19,650, Sensex ends 107 pts lower; HDFC Bank, Bajaj Finse. Suzlon Energy shares approach 52-week high but experts see more upside; here’s why. Tata Motors transforms livelihoods of 2000 farmers in Maharashtra. "
30-07-2022,"Jul 30, 2022 - - Tata Motors vs Maruti Suzuki: Which Auto Stock is Better?. Tata Tiago NRG to get new XT variant soon. DCB Bank standalone net profit rises 187.77% in the June 2022 quarter. "
31-07-2022,Income Tax Return filing: Govt extends due date for charitable trusts and ITR-7. Details here | Mint. Tata Tiago XT variant to get new features soon. Tata Tiago XT variant to get new features. EDIT: Tiago NRG XT launched at Rs 6.42 lakh. 
01-08-2022,"Fraser and Company standalone net profit declines 61.36% in the December 2021 quarter. Tata Motors to hike car prices for fourth time this year. Indices soar, Sensex ends above 58,000, Nifty tops 17,300; Autos, Banks lead | Mint. "
03-08-2022,"This Tata-backed stock turned ₹1 lakh into ₹10 lakh in 2 years, rising about 900% on D-Street | Mint. Nifty Auto sinks in tandem with weak broader indices; Eicher Motors, Tata Motors, and Bajaj Auto emerge as top laggards. M&M share price: Mahindra & Mahindra stock hits new all-time high on strong business outlook; broke.... "
04-08-2022,"Suzlon Energy shares trading at 14-month high; time to book profit?. Tata Motors to deliver 1,300 commercial vehicles to VRL Logistics. In Pics | Everything we know so far about Tata’s new Curvv EV concept. "
05-08-2022,Tata Motors reappoints ex SBI Chairman Om Prakash Bhatt as additional director. Prassy's 1st Small Tata | 2021 Altroz XZ+ 1.5L Diesel | Ownership Review | EDIT: 2 yrs/58k km update. Tata Motors reappoints ex SBI Chairman Om Prakash Bhatt as additional director. 
06-08-2022,From Maruti Suzuki Brezza to Tata Nexon: These are the best-selling cars of May 2022. HC reserves verdict on Tata Motor’s plea against disqualification by BEST. Tata Tigor Gets New Leatherette Pack Option For Top Trim. 
